symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
VIRTUAL,-2.99,44.44,0.659,-5.51,27,31425.1,9.66,"{""손절"": 14, ""동적익절"": 10, ""트레일링스탑"": 2, ""횡보정리"": 1}"
VVV,2.08,100.0,,-0.73,4,4718.82,5.21,"{""트레일링스탑"": 2, ""동적익절"": 2}"
WAL,0.0,0.0,,0.0,0,0.0,0.0,{}
WAXL,-0.23,40.0,0.942,-1.83,10,11660.93,2.29,"{""손절"": 5, ""동적익절"": 4, ""트레일링스탑"": 1}"
WAXP,-0.78,40.0,0.686,-2.3,5,5813.79,2.0,"{""손절"": 3, ""동적익절"": 1, ""트레일링스탑"": 1}"
WCT,-0.53,50.0,0.161,-1.0,2,2320.11,4.92,"{""손절"": 1, ""백테스트종료"": 1}"
WET,-0.56,50.0,0.668,-2.2,4,4652.7,1.29,"{""동적익절"": 1, ""트레일링스탑"": 1, ""손절"": 2}"
WIKEN,0.54,60.0,1.336,-1.82,5,5846.93,8.27,"{""동적익절"": 3, ""손절"": 2}"
WLD,-0.45,54.17,0.933,-3.44,24,27988.62,8.17,"{""손절"": 10, ""트레일링스탑"": 3, ""동적익절"": 10, ""백테스트종료"": 1}"
WLFI,-0.6,0.0,0.0,-0.7,1,1151.67,3.0,"{""손절"": 1}"
WNCG,-0.44,50.0,0.675,-1.51,2,2322.37,0.42,"{""손절"": 1, ""동적익절"": 1}"
XAI,-1.29,50.0,0.421,-2.49,4,4634.35,2.1,"{""손절"": 2, ""트레일링스탑"": 1, ""동적익절"": 1}"
XAN,-11.92,25.0,0.099,-12.78,12,13701.16,39.17,"{""손절"": 8, ""트레일링스탑"": 2, ""강제청산"": 1, ""동적익절"": 1}"
XAUT,0.0,0.0,,0.0,0,0.0,0.0,{}
XCN,-0.04,60.0,0.972,-1.29,5,5832.37,2.67,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 2}"
XION,0.39,45.45,1.087,-4.07,11,12843.23,4.45,"{""손절"": 5, ""동적익절"": 4, ""트레일링스탑"": 2}"
XLM,-2.02,28.57,0.34,-2.81,7,8116.0,16.1,"{""횡보정리"": 1, ""동적익절"": 2, ""손절"": 4}"
XPL,-0.5,33.33,0.638,-1.5,3,3487.59,2.03,"{""동적익절"": 1, ""손절"": 2}"
XPLA,-2.58,25.0,0.291,-2.93,4,4601.9,0.83,"{""손절"": 3, ""동적익절"": 1}"
XRP,-2.73,34.78,0.496,-4.32,23,26765.02,17.92,"{""횡보정리"": 9, ""손절"": 6, ""동적익절"": 7, ""백테스트종료"": 1}"
XTER,0.6,57.14,1.109,-3.71,14,16348.42,1.86,"{""손절"": 5, ""트레일링스탑"": 4, ""동적익절"": 4, ""백테스트종료"": 1}"
XVS,-12.63,42.86,0.248,-15.26,14,16016.72,2.17,"{""트레일링스탑"": 3, ""동적익절"": 3, ""손절"": 8}"
XYO,0.0,0.0,,0.0,0,0.0,0.0,{}
YB,-2.88,38.46,0.536,-4.01,13,15094.58,3.83,"{""손절"": 7, ""트레일링스탑"": 1, ""동적익절"": 4, ""횡보정리"": 1}"
ZAMA,3.27,85.71,6.13,-1.13,7,8248.52,3.44,"{""동적익절"": 5, ""손절"": 1, ""트레일링스탑"": 1}"
ZBT,-1.31,0.0,0.0,-1.75,2,2300.4,7.04,"{""손절"": 2}"
ZETA,-0.13,41.67,0.969,-2.12,12,13996.79,20.26,"{""트레일링스탑"": 1, ""손절"": 6, ""동적익절"": 4, ""강제청산"": 1}"
ZK,-0.79,33.33,0.328,-1.42,3,3480.27,4.58,"{""손절"": 2, ""백테스트종료"": 1}"
ZRC,2.53,75.0,17.76,-0.81,4,4730.04,4.02,"{""동적익절"": 3, ""백테스트종료"": 1}"
ZTX,1.54,66.67,3.259,-1.82,6,7038.65,3.92,"{""동적익절"": 2, ""트레일링스탑"": 3, ""손절"": 1}"
